name	domain	country
Stavropol Finance and Economics Institute / Ставропольский финансово-экономический институт 	http://sfeisk.ru/	RU
University Herzegovina / Sveučilište Hercegovina Univerzitet 	http://sveherc-edu.com/	BA
Universitatea Mihai Viteazul 	http://umvcraiova.go.ro/	RO
(3) University of East Sarajevo Saobraćajni fakultet 	http://www.stfdoboj.net/	BA
University of Agribusiness and Rural Development (Agricultural College Plovdiv) / Висше училище по агробизнес и развитие на регионите 	http://uard.bg/	BG
International Community College 	http://icc.edu.ge/	GE
Accademia di Belle Arti e Restauro Nike Catania 	http://www.accademianike.com/	IT
Saint Petersburg Medical and Technical Institute / Санкт-Петербургский медико-технический институт 	http://www.spbmti.ru/	RU
College of Textil Leskovac 	http://www.vsstle.edu.rs/	RS
School of Business and Management Novo Mesto / Visoka Šola Za Upravljanje In Poslovanje Novo Mesto  	http://vsup.vs-nm.si/	SI
Polytechnic Croatian Zagorje Krapina / Veleučilište Hrvatsko zagorje Krapina 	http://www.vhzk.hr/	HR
Instituto Universitario Olímpico de Ciencias del Deporte 	http://www.iuocd.com/	ES
Georgia-Ukrainian International University Iberia 	http://www.iberia.edu.ge/	GE
University of Defence / Универзитет одбране у Београду / Univerzitet odbrane u Beogradu 	http://www.uo.mod.gov.rs/	RS
Moscow External University of the Humanities 	http://megu.chat.ru/	RU
College for Medical Care Bijeljina / Univerzitet u Bijeljini 	http://www.ubn.rs.ba/	BA
Georgia Economy and Law Teaching University 	http://www.sesi.edu.ge/	GE
Batumi Navigation Teaching University 	http://bntu.edu.ge/	GE
Yerevan M. Khorenatsy University 	http://www.mkhu.am/	AM
Institute for Enterprise Infrastructure / Институт инфраструктуры предпринимательства 	http://noiip.ru/	RU
Institute of Automotive Technology and Management / Институт автомобильных технологий и управления 	http://iatu.info/	RU
(3) Saint Petersburg University of Humanities and Social Sciencess Kirov Branch / Санкт-Петербургский гуманитарный университет профсоюзов 	http://www.spbgup-kirov.ru/	RU
Saint Petersburg State University for Waterways Communications 	http://www.sguwc.narod.ru/	RU
Visoka poslovno-tehnička škola Doboj 	http://www.vpts-doboj.info/	BA
Taitec Manchester 	http://taitecmanchester.com/	UK
Scuola Superiore Mediatori Linguistici Fondazione Universitaria San Pellegrino 	http://ssml.fusp.it/	IT
Higher School of Hotel-Management and Tourism Trebinje 	http://www.thtrebinje.org/	BA
Esztergomi Szeminárium 	http://www.esztergomiszeminarium.hu/	HU
ISSAT Institute 	http://www.issatinstitute.com/	AL
St Ignatius of Loyola College / VšĮ Švento Ignaco Lojolos kolegija 	http://www.loyola.lt/	LT
Armenian Medical Institute 	http://www.armedin.com/	AM
(3) University of East Sarajevo Fakultet za proizvodnju i menadžment 	http://www.fpmtrebinje.com/	BA
Escola Superior de Prevenció de Riscs Laborals 	http://www.esprl.es/	ES
East Siberian Institute of Economics and Law / Восточно-Сибирский институт экономики и права 	http://vsiep.ru/	RU
Moscow Institute of Economic Reforms / Московский институт экономических преобразований 	http://www.miep.su/	RU
Université Libre des Sciences de L'Entreprise et des Technologies de Bruxelles 	http://www.ulsetuniversite-edu.org/	BE
Institute of Ecology and Medicine 	http://iem.in.ua/	UA
London College of Science and Technology 	http://www.lcstweb.eu/	UK
Universiteti i Sporteve të Tiranës (Academy of Sports and Physical Education Vojo Kushi) 	http://www.ust.edu.al/	AL
Media University Koprivnica / Medijsko sveučilište Koprivnica 	http://www.medijsko-sveuciliste.hr/	HR
Business School Zagreb / Visoka poslovna škola Zagreb 	http://www.vpsz.hr/	HR
Institute of Economics and Law Nazran / Институт экономики и правоведения 	http://www.ieip.ru/	RU
Faculty of Cosmetology and Esthetic 	http://www.fakultetkozmetologije.com/	BA
(3) University of East Sarajevo Poljoprivredni fakultet Istocno Sarajevo 	http://www.pof.unssa.rs.ba/	BA
Institute of Economics and Law / Институт Экономики и Права 	http://vrnvuz.ru/	RU
Faculty of Business and Management Sciences / Fakulteta Za Poslovne In Upravne Vede 	http://fpuv.vs-nm.si/	SI
Kutaisi Musical College 	http://kutmuscollege.edu.ge/	GE
(3) University of East Sarajevo Fakultet fizičkog vaspitanja i sporta 	http://www.ffvis.rs.ba/	BA
Uzhgorod National University 	http://uzhnu.edu.ua/	UA
Alexandru cel Bun Military Institute 	http://www.academy.army.md/	MD
(3) Russian State University of Tourism and Service Perm Branch 	http://www.mgus2.narod.ru/	RU
Mingechevir Polytechnical Institute 	http://www.mpi.edu.az/	AZ
École Nationale Supérieure de Géologie 	http://www.ensg.univ-lorraine.fr/	FR
Northern Institute for Entrepreneurship / Северный институт предпринимательства 	http://www.nousip.ru/	RU
(3) University of East Sarajevo Mašinski fakultet Istocno Sarajevo 	http://www.maf.unssa.rs.ba/	BA
Podolsky Social Sports Institute / Подольский социально-спортивный институт 	http://www.pssi-k.ru/	RU
(3) University of East Sarajevo Faculty of Economics Brčko 	http://www.efbrcko.rs.ba/	BA
Minerva Business College Dugopolje / Visoka poslovna škola Minerva Dugopolje 	http://vps-minerva.hr/	HR
(3) University of East Sarajevo Akademija likovnih umjetnosti 	http://www.alutb.com/	BA
(3) University of Banja Luka Faculty of Mine Engineering 	http://www.rf-pd.org/	BA
Military Academy of Aerospace Defense GK Zhukov / Военная академия воздушно-космической обороны Маршала Советского Союза Г К Жукова 	http://vavko.ru/	RU
Higher School Dositej Laktaši 	http://www.vsdositej.edu.ba/	BA
(3) Tyumen State Oil and Gas University Nadym Branch / ТюмГНГУ филиал в г Надыме 	http://tgngu.ptline.ru/	RU
University Illyria 	http://www.uni-illyria.com/	AL
Institute Yuzhdag / Институт Юждаг 	http://www.yuzhdag.ru/	RU
Higher School of Economics and Business Management N W Zrinski / Visoka škola za ekonomiju poduzetništvo i upravljanje N Š Zrinski Zagreb 	http://www.vszrinski.hr/	HR
Universitatea Gheorge Zane Iasi 	http://www.universitateazane.ro/	RO
Scuola Superiore Mediatori Linguistici Padova 	http://www.mediatorilinguisticipadova.it/	IT
Greek Bible College 	http://www.grbc.gr/	GR
Cherkasy State Technological University / Черкаський державний технологічний університет 	http://chdtu.edu.ua/	UA
Eregli Konya Police Vocational School / Konya Ereğli Polis Meslek Yüksek Okulu 	http://www.ereglipmyo.pol.tr/	TR
(3) University of Banja Luka Faculty of Medicine 	http://www.mf-bl.rs.ba/	BA
Scuola per stranieri di Lingua e Cultura italiana di Alghero (Università per stranieri di Alghero) 	http://www.unisstral.it/	IT
Universitatea Ecologica Traian Deva 	http://www.uetd.ro/	RO
Military Academy of Army Air Defence AM Vasilevsky / Военная академия войсковой противовоздушной обороны Вооруженных Сил Российской Федерации Маршала Советского Союза А М Василевского 	http://www.frit67.ru/	RU
Postgraduate Research Institute of Science, Technology, Environment and Medicine 	http://www.pri.ac.cy/	CY
Akhaltsikhe State Educational University 	http://astu.edu.ge/	GE
Higher Polytechnic School of Zagreb / Visoka politehnička škola Zagreb 	http://www.politehnika.hr/	HR
MIMI Teaching University 	http://mimi.edu.ge/	GE
Sevastopol Naval Order of the Red Star Institute 	http://avms.org.ua/	UA
Muğla Vocational Higher School 	http://www.mmyo.edu.tr/	TR
Environmental Protection College Velenje / Visoka šola za varstvo okolja 	http://www.vsvo.si/	SI
Oleksandr Dovzhenko Hlukhiv National Pedagogical University / Глухівський національний педагогічний університет Олександра Довженка 	http://www.gnpu.edu.ua/	UA
Academy of Law and Administration of the Federal Penitentiary Service / Академия права и управления Федеральной службы исполнения наказаний 	http://www.apu.fsin.su/	RU
Kherson State Maritime Academy / Херсонская Государственная Морская Академия 	http://www.kma.ks.ua/	UA
Yaroslavl International University of Business and New Technologies 	http://www.manru.uniyar.ac.ru/	RU
(3) University of Banja Luka Faculty of Mechanical Engineering 	http://www.mfbl.rs.ba/	BA
Centro de Estudios Pax 	http://www.institutopax.com/	ES
(3) University of East Sarajevo Medicinski fakultet 	http://www.mf-foca.rs.ba/	BA
Scuola Superiore Mediatori Linguistici Maddaloni 	http://www.ssmlmaddaloni.it/	IT
Veterinary Research Institute Belgrade 	http://www.virsvb.com/	RS
Scuola Superiore per Mediatori Linguistici Cuneo 	http://www.mediatorilinguistici.com/	IT
(3) University of Banja Luka Faculty of Genetic Resources 	http://www.griunibl.rs.ba/	BA
Newcastle Academy of Business & Technology 	http://www.nabt.co.uk/	UK
University Mesrop Mashtots Stepanakert 	http://www.mashtots.nk.am/	AM
High School for inspection and personnel management Split / Visoka škola za inspekcijski i kadrovski menadžment Split 	http://www.vsikmp.hr/	HR
Ural Institute of Business & Business College Chelyabinsk / Уральский институт бизнеса 	http://urib74.ru/	RU
Theo Thijssen Academy 	http://www.centrumtheothijssen.nl/	NL
Shota Rustaveli National University 	http://www.reu.edu.ge/	GE
University Medikadent 	http://www.medikadent.edu.al/	AL
FIAC Escola Universitaria de Turisme 	http://www.fiacturisme.com/	ES
Visoka Skola Prometej 	http://www.prometejbl.edu.ba/	BA
Institutul Teologic Penticostal Bucuresti 	http://www.itp.org.ro/	RO
Far Eastern Institute of Psychology and Psychoanalysis / Дальневосточный институт психологии и психоанализа 	http://www.dvipp.ru/	RU
Institute of Lawyers Notaries and International Relations / Институт адвокатуры, нотариата и международных отношений 	http://www.ianmo.ru/	RU
Institut Saint-Jean (Centre d'Études Philosophiques de Paris) 	http://institutsaintjean.fr/	FR
(3) University Herzegovina / Faculty of International Relations and Diplomacy 	http://www.fmod.ba/	BA
Istituto Filosofico Aloisianum 	http://www.aloisianum.com/	IT
Churapchinsky State Institute of Physical Culture and Sports / Чурапчинский государственный институт физической культуры и спорта 	http://www.chgifcis.narod.ru/	RU
International University Brčko District 	http://www.iubd.org/	BA
Caucasian Secular Institute / Кавказский светский институт 	http://kavsvet.ru/	RU
Orenburg Municipal Higher College of Natural and Humanities / Оренбургский Муниципальный Высший Естественно-Гуманитарный Колледж 	http://www.kolledzh.narod.ru/	RU
Novosibirsk State Water Transport Academy / Новосибирская Государственная Академия Водного Транспорта 	http://m-emf.narod.ru/	RU
(3) Azerbaijan International University Moscow Branch 	http://www.mfamu.ru/	RU
Derbent Institute of Arts and Culture / Дербентский институт искусств и культуры 	http://diik.3dn.ru/	RU
Escola Superior de Enfermagem de Santa Maria 	http://www.enfermagem.pt/	PT
École Supérieure d'Art du Nord-Pas de Calais Cambrai 	http://esac-cambrai.net/	FR
Ecole Supérieure des Technologies Electronique Informatique Infographie 	http://www.estei.com/	FR
